3.900000000000000133e-01 1.391821459419170903e+00
3.900000000000000133e-01 1.326028604379621001e+00
3.900000000000000133e-01 1.391819908920477022e+00
3.900000000000000133e-01 1.326037457209047643e+00
3.900000000000000133e-01 1.391811629842409470e+00
3.900000000000000133e-01 1.326030717299871098e+00
3.900000000000000133e-01 1.391822613296312960e+00
3.900000000000000133e-01 1.326032212392472598e+00
3.900000000000000133e-01 1.391817003209253611e+00
3.900000000000000133e-01 1.326037248409619895e+00
3.900000000000000133e-01 1.391815851719564900e+00
3.900000000000000133e-01 1.326026694565154651e+00
3.900000000000000133e-01 1.391822773475265951e+00
3.900000000000000133e-01 1.326034886126846501e+00
3.900000000000000133e-01 1.391813104515654764e+00
3.900000000000000133e-01 1.326036106018561922e+00
3.900000000000000133e-01 1.391819079399421843e+00
3.900000000000000133e-01 1.326023625482398938e+00
3.900000000000000133e-01 1.391821940125728796e+00
3.900000000000000133e-01 1.326036625747200492e+00
3.900000000000000133e-01 1.391808213023058238e+00
3.900000000000000133e-01 1.326034030208853132e+00
3.900000000000000133e-01 1.391821313040626507e+00
3.900000000000000133e-01 1.326028248695065637e+00
3.900000000000000133e-01 1.391820113420253469e+00
3.900000000000000133e-01 1.326037431419791579e+00
3.900000000000000133e-01 1.391811218292327457e+00
3.900000000000000133e-01 1.326031021159781886e+00
3.900000000000000133e-01 1.391822552804818480e+00
3.900000000000000133e-01 1.326031937459232424e+00
3.900000000000000133e-01 1.391817293535012157e+00
3.900000000000000133e-01 1.326037303313184479e+00
3.900000000000000133e-01 1.391815526099129618e+00
3.900000000000000133e-01 1.326027079054837854e+00
3.900000000000000133e-01 1.391822798856347410e+00
3.900000000000000133e-01 1.326034691930994880e+00
3.900000000000000133e-01 1.391813480651658663e+00
3.900000000000000133e-01 1.326036241599939158e+00
3.900000000000000133e-01 1.391818839695138976e+00
3.900000000000000133e-01 1.326023182052224580e+00
3.900000000000000133e-01 1.391822051364644208e+00
3.900000000000000133e-01 1.326036512274948453e+00
3.900000000000000133e-01 1.391808674953132874e+00
3.900000000000000133e-01 1.326034246453027698e+00
